episode_id,keyword
S24-E14,1930s to 2020s
S24-E15,1930s to 2020s
S24-E15,chicago cubs
S24-E16,1930s to 2020s
S24-E16,presbyterian
S24-E17,1930s to 2020s
S24-E17,bowler hat
S24-E17,cupcakes
S24-E17,taxi
S24-E17,reference to fifty shades of grey
S24-E17,sushi
S24-E17,gender stereotype
S24-E17,reference to marlon brando
S24-E17,rude waiter
S24-E17,female stereotype
S24-E18,1930s to 2020s
S24-E19,1930s to 2020s
S24-E19,attempted suicide
S24-E19,botched suicide
S24-E20,1930s to 2020s
S24-E21,1930s to 2020s
S24-E21,iceland
S24-E21,cowardice
S24-E21,number 69
S24-E21,lottery winner
S24-E21,icelandic
S24-E22,1930s to 2020s
S24-E22,wedding anniversary
S24-E22,reference to george orwell
S24-E22,season finale
S24-E22,internet dating
S24-E22,dating website
S25-E1,1930s to 2020s
S25-E1,homeland security
S25-E1,brainwashed assassin
S25-E1,eco terrorism
S25-E2,halloween episode
S25-E2,reference to dracula
S25-E2,reference to the mummy
S25-E2,reference to frankenstein
S25-E2,reference to bride of frankenstein
S25-E2,reference to dr. seuss
S25-E2,reference to catwoman
S25-E2,reference to the cat in the hat
S25-E2,reference to the lorax
S25-E2,reference to mike myers
S25-E2,reference to babe ruth
S25-E2,1930s to 2020s
S25-E2,circus
S25-E2,rhyme
S25-E2,dr seuss
S25-E2,halloween
S25-E2,alien
S25-E2,two headed person
S25-E2,box kite
S25-E2,halloween candy
S25-E2,catwoman costume
S25-E2,wizard costume
S25-E2,halloween costume
S25-E2,monster
S25-E2,reference to alfred hitchcock
S25-E2,zombie
S25-E2,halloween spoof
S25-E2,voice over narration
S25-E2,trick or treating
S25-E2,freakshow
S25-E2,decapitation
S25-E2,head transplant
S25-E3,1930s to 2020s
S25-E3,bowling ball
S25-E3,funeral
S25-E3,fox news
S25-E3,reference to fox news
S25-E3,tribute
S25-E4,1930s to 2020s
S25-E4,cheating
S25-E4,pen pal
S25-E4,midlife crisis
S25-E5,1930s to 2020s
S25-E5,cheerleader
S25-E5,strike
S25-E5,work stoppage
S25-E5,workers' strike
S25-E5,unwed mother
S25-E5,single mother
S25-E5,father figure
S25-E5,reference to arnold schwarzenegger
S25-E5,hit with a rolling pin
S25-E5,baby born
S25-E6,1930s to 2020s
S25-E6,reference to atlas shrugged
S25-E6,political differences
S25-E6,school election
S25-E6,republican party
S25-E6,reference to bill clinton
S25-E6,reference to ronald reagan
S25-E6,reference to george bush
S25-E6,reference to george w. bush
S25-E6,reference to charles manson
S25-E7,1930s to 2020s
S25-E7,submarine
S25-E7,faux murder
S25-E7,faking own death
S25-E7,field trip
S25-E8,christmas episode
S25-E8,1930s to 2020s
S25-E8,boarder
S25-E8,christmas
S25-E8,boarding house
S25-E8,price gouging
S25-E8,global warming
S25-E9,1930s to 2020s
S25-E9,movie piracy
S25-E9,internet piracy
S25-E9,copyright infringement
S25-E10,1930s to 2020s
S25-E10,fracking
S25-E10,father dislikes daughter's boyfriend
S25-E10,tokyo japan
S25-E10,basement apartment
S25-E10,japanese businessman
S25-E11,1930s to 2020s
S25-E11,valentine's day
S25-E11,google glasses
S25-E12,pinching cheek
S25-E12,1930s to 2020s
S25-E12,falconry
S25-E12,falcon
S25-E12,eating non food
S25-E12,schizophrenia
S25-E12,mental illness
S25-E13,genetically modified organism
S25-E13,1930s to 2020s
S25-E13,monsanto
S25-E13,pro gmo
S25-E13,superhuman
S25-E13,dna
S25-E13,reference to florence nightingale
S25-E13,reference to albert einstein
S25-E13,mutant human
S25-E13,science run amok
S25-E14,1930s to 2020s
S25-E14,slingshot
S25-E14,pink panties
S25-E14,man wearing panties
S25-E15,1930s to 2020s
S25-E15,guinea pig
S25-E16,1930s to 2020s
S25-E16,bribe
S25-E16,hero worship
S25-E16,amazonas brazil
S25-E16,american stereotype
S25-E16,turbulence
S25-E16,candiru
S25-E16,suitcase full of money
S25-E16,bribery
S25-E16,soccer
S25-E17,1930s to 2020s
S25-E17,suicide by cop
S25-E17,three strikes law
S25-E17,hot dog eating contest
S25-E18,1930s to 2020s
S25-E18,clone
S25-E18,head in a jar
S25-E18,reference to google
S25-E18,dying repeatedly
S25-E18,it was all a dream
S25-E18,one night stand
S25-E18,zombie
S25-E18,year 2044
S25-E19,1930s to 2020s
S25-E19,art teacher
S25-E19,art
S25-E19,voodoo
S25-E19,pub crawl
S25-E19,check bouncing
S25-E19,pregnancy
S25-E19,pentagram
S25-E19,voodoo doll
S25-E19,voodoo queen
S25-E19,superhero
S25-E19,horse
S25-E19,fertility treatment
S25-E20,1930s to 2020s
S25-E20,lego
S25-E20,alternate reality
S25-E21,1930s to 2020s
S25-E21,bouncy castle
S25-E21,british stereotype
S25-E21,cannibalism
S25-E21,group vomit
S25-E22,1930s to 2020s
S25-E22,fireworks
S25-E22,season finale
S25-E22,rubber band
S25-E22,miniature horse
S25-E22,throwing eggs
S25-E22,drug war
S25-E22,conjoined twins
S25-E22,july 4th
S25-E22,genetic abnormality
S25-E22,meth lab
S25-E22,c4 explosives
S25-E22,three legged race
S25-E22,amnesia
S25-E22,cowardice
S26-E1,1930s to 2020s
S26-E1,rabbi
S26-E1,hit by a bus
S26-E1,bubble wrap
S26-E1,celebrity roast
S26-E1,death of father
S26-E2,1930s to 2020s
S26-E2,fantasy football
S26-E2,broccoli
S26-E2,midshipman
S26-E2,trash talk
S26-E2,vibrating cell phone
S26-E2,texting
S26-E2,gender stereotype
S26-E2,bully comeuppance
S26-E3,1930s to 2020s
S26-E3,sandwich
S26-E3,ferris wheel
S26-E4,halloween episode
S26-E4,reference to johnny carson
S26-E4,reference to jennifer lawrence
S26-E4,reference to warren beatty
S26-E4,reference to john travolta
S26-E4,reference to clint eastwood
S26-E4,reference to george clooney
S26-E4,reference to prince
S26-E4,reference to taylor swift
S26-E4,reference to sean penn
S26-E4,reference to helen mirren
S26-E4,reference to leonardo dicaprio
S26-E4,reference to bruce springsteen
S26-E4,reference to morgan freeman
S26-E4,reference to james franco
S26-E4,reference to kanye west
S26-E4,reference to hot stuff
S26-E4,reference to mary poppins
S26-E4,reference to the shmoo
S26-E4,reference to doctor who
S26-E4,1930s to 2020s
S26-E4,gang
S26-E4,hell
S26-E4,halloween
S26-E4,ghost
S26-E4,halloween spoof
S26-E4,home invasion
S26-E4,reference to stanley kubrick
S26-E4,portal
S26-E4,detention
S26-E5,1930s to 2020s
S26-E5,fracking
S26-E6,1930s to 2020s
S26-E6,future
S26-E6,mutant
S26-E6,futurama
S26-E6,robot
S26-E6,sci fi episode
S26-E6,lobster man
S26-E6,robot human relationship
S26-E6,new york
S26-E6,cyclops
S26-E6,31st century
S26-E6,knotted gun barrel
S26-E6,time portal
S26-E6,dna analysis
S26-E6,time machine
S26-E6,killer rabbit
S26-E6,rabbit's foot
S26-E6,crossover episode
S26-E6,time travel
S26-E6,killer robot
S26-E6,crossover
S26-E7,1930s to 2020s
S26-E7,tenure
S26-E7,wicker man
S26-E8,1930s to 2020s
S26-E9,christmas episode
S26-E9,1930s to 2020s
S26-E9,christmas
S26-E9,christmas eve
S26-E10,1930s to 2020s
S26-E10,reference to a tale of two cities
S26-E10,outer space
S26-E10,theme park
S26-E10,reference to disneyland
S26-E10,potato chip
S26-E10,zoo
S26-E10,human zoo
S26-E10,alien race
S26-E10,alien planet
S26-E10,zero gravity
S26-E10,resistance movement
S26-E10,human sacrifice
S26-E10,alien abduction
S26-E11,1930s to 2020s
S26-E11,chicago cubs
S26-E11,hypnotist
S26-E11,hypnosis
S26-E11,hypnotic trance
S26-E12,1930s to 2020s
S26-E12,suggestion box
S26-E12,depression
S26-E12,bromance
S26-E12,hitman
S26-E12,bald eagle
S26-E12,automation
S26-E12,dog attack
S26-E12,rabies shot
S26-E12,trap door
S26-E12,powerpoint presentation
S26-E12,job loss
S26-E12,loss of job
S26-E12,layoff
S26-E12,reference to henry ford
S26-E13,1930s to 2020s
S26-E13,gluttony
S26-E13,run out of town
S26-E13,heart attack
S26-E13,mobility scooter
S26-E13,morbid obesity
S26-E14,1930s to 2020s
S26-E14,taxi driver
S26-E14,ladies night
S26-E14,new boss
S26-E14,bankruptcy
S26-E15,1930s to 2020s
S26-E15,princess
S26-E15,goat
S26-E15,toy poodle
S26-E15,clone
S26-E15,nigerian scam
S26-E16,hare krishna
S26-E16,1930s to 2020s
S26-E16,casino
S26-E16,jet pack
S26-E16,card counting
S26-E16,counting cards
S26-E16,christian hypocracy
S26-E17,1930s to 2020s
S26-E17,non alcoholic beer
S26-E17,beer commercial
S26-E18,1930s to 2020s
S26-E18,bulldozer
S26-E18,overbearing mother
S26-E18,f word
S26-E18,selfie
S26-E19,1930s to 2020s
S26-E20,reference to snowpiercer
S26-E20,1930s to 2020s
S26-E20,airport
S26-E20,airport security
S26-E20,movie theater
S26-E20,birthday party
S26-E20,u.s. air force
S26-E20,underage smoking
S26-E20,e cigarette
S26-E20,turtle
S26-E20,air force base
S26-E20,test pilot
S26-E21,1930s to 2020s
S26-E21,bullying
S26-E21,jail
S26-E21,candy cane
S26-E21,clown
S26-E21,school dance
S26-E21,mayor
S26-E21,city council
S26-E21,soccer goalpost
S26-E21,mattress
S26-E21,punch bowl
S26-E21,trophy
S26-E21,train
S26-E21,painting a fence
S26-E21,paint
S26-E21,trash
S26-E21,taking out the trash
S26-E21,parade
S26-E21,arrest
S26-E21,police
S26-E21,snow
S26-E21,handcuffs
S26-E21,police car
S26-E21,sled
S26-E21,autographs
S26-E21,jury
S26-E22,1930s to 2020s
S27-E1,1930s to 2020s
S27-E1,pay phone
S27-E2,1930s to 2020s
S27-E2,barbecue
S27-E2,grill
S27-E2,tablet
S27-E2,junkyard
S27-E2,merry go round
S27-E2,thief
S27-E2,cooking competition
S27-E2,father daughter relationship
S27-E2,father son relationship
S27-E2,husband wife relationship
S27-E3,1930s to 2020s
S27-E4,halloween episode
S27-E4,1930s to 2020s
S27-E4,halloween
S27-E4,mask
S27-E4,chainsaw
S27-E4,costume shop
S27-E4,zombie
S27-E4,pirate costume
S27-E4,halloween costume
S27-E4,scared
S27-E4,amusement park
S27-E4,haunted house attraction
S27-E4,halloween decoration
S27-E5,halloween episode
S27-E5,supernatural power
S27-E5,soul
S27-E5,soul leaves body
S27-E5,reference to american girl doll
S27-E5,x marks the spot
S27-E5,reference to bugs bunny
S27-E5,reference to elmer fudd
S27-E5,reference to facebook
S27-E5,reference to t.s. eliot
S27-E5,reference to snapchat
S27-E5,reference to the new yorker
S27-E5,non bird lays egg
S27-E5,reference to godzilla
S27-E5,reference to huckleberry hound
S27-E5,reference to yogi bear
S27-E5,1930s to 2020s
S27-E5,radiation
S27-E5,alien
S27-E5,godzilla spoof
S27-E5,japanese
S27-E5,reanimation
S27-E5,murder
S27-E5,monster
S27-E5,ghost
S27-E5,halloween
S27-E6,1930s to 2020s
S27-E6,island
S27-E6,arena
S27-E6,magic show
S27-E6,three word episode title
S27-E6,winter
S27-E7,1930s to 2020s
S27-E8,1930s to 2020s
S27-E9,1930s to 2020s
S27-E9,parody
S27-E9,reference to marijuana
S27-E10,1930s to 2020s
S27-E11,1930s to 2020s
S27-E11,pay phone
S27-E12,1930s to 2020s
S27-E13,1930s to 2020s
S27-E14,1930s to 2020s
S27-E15,1930s to 2020s
S27-E16,1930s to 2020s
S27-E17,1930s to 2020s
S27-E18,1930s to 2020s
S27-E19,1930s to 2020s
S27-E20,reference to the empire state building
S27-E20,travel
S27-E20,1930s to 2020s
S27-E20,vacation
S27-E20,reference to past episodes
S27-E20,french poodle
S27-E20,reference to napoleon
S27-E20,animal skin belt
S27-E20,reference to coca cola
S27-E20,gift
S27-E20,husband wife relationship
S27-E20,kiss on the cheek
S27-E20,french police
S27-E20,old car
S27-E20,secret
S27-E20,snake
S27-E20,endangered animal
S27-E20,smuggling
S27-E20,reference to jay leno
S27-E20,paris france
S27-E20,american in paris
S27-E20,parody
S27-E20,tourist
S27-E20,ironic ending
S27-E21,1930s to 2020s
S27-E22,women's prison
S27-E22,orange prison jumpsuit
S27-E22,handcuffs
S27-E22,prison cell
S27-E22,prison library
S27-E22,women in prison
S27-E22,prison riot
S27-E22,hit and run
S27-E22,working late
S27-E22,laundry
S27-E22,1930s to 2020s
S28-E1,1930s to 2020s
S28-E2,1930s to 2020s
S28-E2,wilhelm scream
S28-E3,1930s to 2020s
S28-E3,boston massachusetts
S28-E4,halloween episode
S28-E4,killing an animal
S28-E4,murder of a child
S28-E4,child murders a child
S28-E4,murdered with a lawnmower
S28-E4,mass murder
S28-E4,murder of son
S28-E4,post apocalypse
S28-E4,serial murder
S28-E4,supernatural murderer
S28-E4,murder of a baby
S28-E4,murder of a ghost
S28-E4,murder
S28-E4,1930s to 2020s
S28-E4,imaginary friend
S28-E4,wish fulfillment
S28-E4,stabbed in the head
S28-E4,lifeboat
S28-E4,diving
S28-E4,swimming
S28-E4,snorkeling
S28-E4,caught in a trap
S28-E4,mentor
S28-E4,artefact
S28-E4,son murders father
S28-E4,pool cue
S28-E4,master spy
S28-E4,scratched by a cat
S28-E4,facial scar
S28-E4,volcano
S28-E4,super villain
S28-E4,criminal mastermind
S28-E4,arch villain
S28-E4,beer
S28-E4,human guts
S28-E4,kiss on the lips
S28-E4,leprechaun
S28-E4,team of villains
S28-E4,jubilee
S28-E4,decapitation
S28-E4,disembowelment
S28-E4,theme song
S28-E4,james bond spoof
S28-E4,competition
S28-E4,game of death
S28-E4,pierced through
S28-E4,dark satire
S28-E4,evil rich man
S28-E4,alien
S28-E4,gore
S28-E4,jail
S28-E4,harmonica
S28-E4,thirst
S28-E4,death match
S28-E4,secret agent
S28-E4,human prey
S28-E4,jealousy
S28-E4,couch
S28-E4,funeral
S28-E4,intelligence agency
S28-E4,new ice age
S28-E4,draught
S28-E4,end of the world
S28-E4,apocalypse
S28-E4,rebellion
S28-E4,flood
S28-E4,decapitated head
S28-E4,ghost
S28-E4,child ghost
S28-E4,hit and run
S28-E4,power of imagination
S28-E4,haunted girl
S28-E4,dead cat
S28-E4,stabbed in the neck
S28-E4,talking food
S28-E4,strangulation
S28-E4,reference to steely dan
S28-E4,dead best friend
S28-E4,spoof
S28-E4,evil spirit
S28-E4,halloween
S28-E5,1930s to 2020s
S28-E6,1930s to 2020s
S28-E7,1930s to 2020s
S28-E8,1930s to 2020s
S28-E9,1930s to 2020s
S28-E10,christmas episode
S28-E10,christmas
S28-E10,1930s to 2020s
S28-E11,1930s to 2020s
S28-E11,wilhelm scream
S28-E12,1930s to 2020s
S28-E13,1930s to 2020s
S28-E14,1930s to 2020s
S28-E14,junkyard
S28-E14,fireplace
S28-E14,laptop
S28-E14,bowling alley
S28-E14,hat
S28-E14,drive thru
S28-E14,chess
S28-E14,octopus
S28-E14,beach
S28-E14,guilt
S28-E14,pay phone
S28-E15,1930s to 2020s
S28-E16,1930s to 2020s
S28-E17,1930s to 2020s
S28-E18,1930s to 2020s
S28-E19,pinching cheek
S28-E19,pokemon
S28-E19,1930s to 2020s
S28-E20,1930s to 2020s
S28-E21,1930s to 2020s
S29-E1,1930s to 2020s
S29-E2,1930s to 2020s
S18-E14,home schooling
S18-E14,child star
S18-E15,1930s to 2020s
S18-E15,2d animation
S18-E15,intentionally misspelled title
S18-E16,1930s to 2020s
S18-E16,paparazzi
S18-E16,crossover
S18-E16,2d animation
S18-E16,child driving car
S18-E17,1930s to 2020s
S18-E17,2d animation
S18-E18,1930s to 2020s
S18-E18,2d animation
S18-E19,1930s to 2020s
S18-E19,volunteer
S18-E19,firefighter
S18-E19,sleepwalking
S18-E19,2d animation
S18-E19,looting
S18-E19,dalmatian
S18-E20,1930s to 2020s
S18-E20,2d animation
S18-E21,time bomb
S18-E21,1930s to 2020s
S18-E21,bake sale
S18-E21,2d animation
S18-E21,time for title
S18-E21,child driving car
S18-E21,camera phone
S18-E21,mole
S18-E21,crossover
S18-E21,bio terrorism
S18-E21,split screen
S18-E21,real time
S18-E22,1930s to 2020s
S18-E22,ice cream
S18-E22,dentist
S18-E22,ice cream cone
S18-E22,dentist office
S18-E22,ice cream parlor
S18-E22,latex gloves
S18-E22,dentist chair
S18-E22,surgical mask
S18-E22,dental mask
S18-E22,medical mask
S18-E22,2d animation
S18-E22,studio logo segues into film
S18-E22,profanity
S19-E1,1930s to 2020s
S19-E1,chicago cubs
S19-E1,private plane
S19-E1,bowling ball
S19-E1,job interview
S19-E1,burger bar
S19-E1,bowling alley
S19-E1,bowling
S19-E1,moonwalk dancing
S19-E1,pepsodent toothpaste
S19-E1,phone booth
S19-E1,opera house
S19-E1,2d animation
S19-E2,1930s to 2020s
S19-E2,2d animation
S19-E2,groupie
S19-E2,opera singer
S19-E3,1930s to 2020s
S19-E3,2d animation
S19-E4,1930s to 2020s
S19-E4,2d animation
S19-E4,lasersight
S19-E5,halloween episode
S19-E5,reference to abraham lincoln
S19-E5,abraham lincoln costume
S19-E5,reference to e.t. the extraterrestrial
S19-E5,throwing a gun at intended target after running out of bullets
S19-E5,reference to doonesbury
S19-E5,1930s to 2020s
S19-E5,halloween
S19-E5,assassin
S19-E5,decapitation
S19-E5,hell house
S19-E5,water balloon
S19-E5,halloween prank
S19-E5,hobo costume
S19-E5,astronaut costume
S19-E5,witch costume
S19-E5,frankenstein costume
S19-E5,halloween costume
S19-E5,trick or treat
S19-E5,ray gun
S19-E5,halloween spoof
S19-E5,alien
S19-E5,2d animation
S19-E5,smothered with a pillow
S19-E5,gatling gun
S19-E5,vivisection
S19-E5,visions of hell
S19-E5,sniper
S19-E5,seven deadly sins
S19-E5,alien invasion
S19-E6,1930s to 2020s
S19-E6,uncle
S19-E6,presumed dead
S19-E6,2d animation
S19-E6,orphan
S19-E6,loss of parents
S19-E6,hot air balloon
S19-E6,funny accent
S19-E6,ethnic slur
S19-E6,dutch american
S19-E6,denmark
S19-E6,biplane
S19-E7,1930s to 2020s
S19-E7,plastic surgery
S19-E7,plastic surgeon
S19-E7,businesswoman
S19-E7,it was all a dream
S19-E7,second husband
S19-E7,extreme makeover
S19-E7,2d animation
S19-E7,franchise
S19-E8,1930s to 2020s
S19-E8,2d animation
S19-E8,flaming arrow
S19-E8,trial
S19-E8,tivo
S19-E8,restaurant
S19-E8,nitroglycerin
S19-E8,laptop
S19-E8,funeral home
S19-E8,fugitive
S19-E8,faked death
S19-E8,crematorium
S19-E8,cremation
S19-E8,vendetta
S19-E8,television commercial
S19-E9,1930s to 2020s
S19-E9,2d animation
S19-E9,memory loss
S19-E9,domestic strife
S19-E9,black eye
S19-E9,attempted suicide
S19-E10,1930s to 2020s
S19-E10,presidential candidate
S19-E10,2d animation
S19-E11,1930s to 2020s
S19-E11,2d animation
S19-E11,reference to walt disney
S19-E12,1930s to 2020s
S19-E12,valentine's day
S19-E12,bonnie and clyde
S19-E12,2d animation
S19-E12,talking dog
S19-E12,punk rock
S19-E13,1930s to 2020s
S19-E13,2d animation
S19-E13,triple cross
S19-E13,prank gone wrong
S19-E14,1930s to 2020s
S19-E14,diet
S19-E14,cheating
S19-E14,presumed dead
S19-E14,2d animation
S19-E14,reference to mark twain
S19-E14,spooning
S19-E14,private detective
S19-E14,prank gone wrong
S19-E14,murder mystery
S19-E14,missing person
S19-E14,missing child
S19-E14,hidden camera
S19-E14,food as sex metaphor
S19-E14,falling over a cliff
S19-E14,falling from height
S19-E15,1930s to 2020s
S19-E15,raccoon
S19-E15,beef jerky
S19-E15,ballerina
S19-E15,coyote
S19-E15,2d animation
S19-E15,powerpoint presentation
S19-E15,nicotine addiction
S19-E15,underage smoking
S19-E15,second hand smoke
S19-E16,1930s to 2020s
S19-E16,2d animation
S19-E16,tax evasion
S19-E17,1930s to 2020s
S19-E17,slaughterhouse
S19-E17,animal rescue
S19-E17,animal liberation
S19-E17,animal activist
S19-E17,2d animation
S19-E17,self referential
S19-E18,1930s to 2020s
S19-E18,sundance
S19-E18,film festival
S19-E18,2d animation
S19-E18,artsy fartsy director
S19-E19,1930s to 2020s
S19-E19,2d animation
S19-E19,mother's day
S19-E19,missile silo
S19-E19,human ashes
S19-E19,cremated remains
S19-E19,death of mother
S19-E20,1930s to 2020s
S19-E20,2d animation
S19-E20,walking the plank
S19-E20,pirate costume
S19-E20,intern
S19-E20,coin collection
S19-E20,child actor
S20-E1,1930s to 2020s
S20-E1,erotic bakery
S20-E1,cake
S20-E1,bullet
S20-E1,st. patrick's day
S20-E1,riot
S20-E1,bounty hunter
S20-E1,bail bondsman
S20-E1,2d animation
S20-E1,twin
S20-E1,slow motion scene
S20-E1,punched in the face
S20-E1,cigar smoking
S20-E1,phallus shaped cake
S20-E1,reference to the fantastic four
S20-E1,taser
S20-E1,female slaps male
S20-E1,wet cement
S20-E1,wanted poster
S20-E1,twin sister
S20-E1,suffocation
S20-E1,shot in the arm
S20-E1,shillelagh
S20-E1,secret from husband
S20-E1,school principal
S20-E1,ricochet
S20-E1,prison
S20-E1,prayer
S20-E1,police arrest
S20-E1,plastic bag
S20-E1,partnership
S20-E1,parade float
S20-E1,montage with pop song
S20-E1,man in woman's clothes
S20-E1,man in drag
S20-E1,male in female clothes
S20-E1,male in drag
S20-E1,male bonding
S20-E1,leprechaun
S20-E1,irish joke
S20-E1,gun
S20-E1,gratitude
S20-E1,flashback
S20-E1,fistfight
S20-E1,fantastic four spoof
S20-E1,face slap
S20-E1,construction site
S20-E1,concrete
S20-E1,coffee
S20-E1,catholic priest
S20-E1,catholic joke
S20-E1,buddy cop spoof
S20-E1,bleeding arm
S20-E1,biblical reference
S20-E1,biblical quote
S20-E1,bulletproof glass
S20-E2,1930s to 2020s
S20-E2,cell phone
S20-E2,machu picchu
S20-E2,2d animation
S20-E2,tracking device
S20-E2,peru
S20-E2,overprotective mother
S20-E2,pun in title
S20-E3,lottery
S20-E3,lottery ticket
S20-E3,1930s to 2020s
S20-E3,bad behavior
S20-E3,party
S20-E3,identity swap
S20-E3,2d animation
S20-E3,rich kid
S20-E3,lottery winner
S20-E4,halloween episode
S20-E4,reference to the great pumpkin
S20-E4,reference to barack obama
S20-E4,reference to john mccain
S20-E4,reference to dwight d. eisenhower
S20-E4,year 2008
S20-E4,reference to john wayne
S20-E4,reference to jimmy stewart
S20-E4,reference to prince
S20-E4,reference to golda meir
S20-E4,reference to george clooney
S20-E4,reference to kate winslet
S20-E4,reference to edward g. robinson
S20-E4,reference to rip taylor
S20-E4,reference to charlton heston
S20-E4,reference to george washington
S20-E4,reference to abraham lincoln
S20-E4,reference to pontius pilate
S20-E4,1930s to 2020s
S20-E4,transformer
S20-E4,christmas
S20-E4,halloween
S20-E4,alien
S20-E4,halloween party
S20-E4,princess costume
S20-E4,skeleton costume
S20-E4,frankenstein costume
S20-E4,ghost costume
S20-E4,pumpkin patch
S20-E4,witch costume
S20-E4,halloween costume
S20-E4,reference to charlie brown
S20-E4,dead celebrity
S20-E4,celebrity death
S20-E4,reference to mad men
S20-E4,transformer toy
S20-E4,toy car
S20-E4,voting booth
S20-E4,halloween spoof
S20-E4,giant pumpkin
S20-E4,2d animation
S20-E4,roman numeral in title
S20-E4,turkey the bird
S20-E4,body in chipper
S20-E4,advertising campaign
S20-E4,jack o'lantern
S20-E5,premarital sex
S20-E5,body in a trunk
S20-E5,1930s to 2020s
S20-E5,steamer trunk
S20-E5,limbo dancing
S20-E5,bear trap
S20-E6,1930s to 2020s
S20-E6,crossword puzzle
S20-E6,2d animation
S20-E6,lemonade stand
S20-E6,getting dumped
S20-E6,gay bar
S20-E6,disco
S20-E7,1930s to 2020s
S20-E7,time machine
S20-E7,2d animation
S20-E7,ipod
S20-E7,arab stereotype
S20-E7,arab culture
S20-E8,1930s to 2020s
S20-E8,stadium
S20-E8,poker game
S20-E8,greenhouse
S20-E8,town meeting
S20-E8,demolition
S20-E8,construction site
S20-E8,secret handshake
S20-E8,bagpipes
S20-E8,dare
S20-E8,prank
S20-E8,2d animation
S20-E8,surrealism
S20-E8,skinny dipping
S20-E8,wetting pants
S20-E8,male bonding
S20-E8,eskimo indian
S20-E8,colony collapse disorder
S20-E8,billionaire
S20-E8,beekeeper
S20-E8,beehive
S20-E8,killer bee
S20-E8,boston celtics
S20-E9,1930s to 2020s
S20-E9,best friend
S20-E9,2d animation
S20-E9,fantasy episode
S20-E9,rich girl
S20-E9,facebook
S20-E9,dragon
S20-E10,1930s to 2020s
S20-E10,class president
S20-E10,2d animation
S20-E10,rigged election
S20-E10,high school
S20-E10,high school prom
S20-E10,what if
S20-E10,magic mushroom
S20-E10,high definition
S20-E10,hi def
S20-E11,1930s to 2020s
S20-E11,standardized test
S20-E11,insurance
S20-E11,ship of fools
S20-E11,2d animation
S20-E11,wagner ride of the valkyries
S20-E11,wagner's ride of the valkyries
S20-E11,stripped car
S20-E11,stabbed in the head
S20-E11,shipping container
S20-E11,lesbian kiss
S20-E11,insurance money
S20-E11,helicopter
S20-E11,grand piano
S20-E11,glove compartment
S20-E11,garbage barge
S20-E11,falling piano
S20-E12,bedsheet ghost
S20-E12,1930s to 2020s
S20-E12,mortgage
S20-E12,2d animation
S20-E12,skeleton visible during electrocution
S20-E12,mortgage debt
S20-E12,mardi gras
S20-E12,landlord
S20-E12,homelessness
S20-E12,homeless shelter
S20-E12,eviction
S20-E12,bank foreclosure
S20-E13,1930s to 2020s
S20-E13,2d animation
S20-E13,wikipedia
S20-E13,shallow grave
S20-E13,rat poison
S20-E13,rat invasion
S20-E13,solar eclipse
S20-E13,secret society
S20-E13,rube goldberg machine
S20-E13,riddle
S20-E13,prophecy
S20-E13,nun
S20-E13,freemason
S20-E13,convent
S20-E13,conspiracy theory
S20-E13,child neglect
S20-E13,cause and effect
S20-E13,blindness
S20-E13,anagram
S20-E13,abandoned baby
S20-E14,1930s to 2020s
S20-E14,ireland
S20-E14,hot tub
S20-E14,2d animation
S20-E14,second hand smoke
S20-E14,leprechaun
S20-E14,kissing butt
S20-E14,irish stereotype
S20-E14,blarney stone
S20-E15,1930s to 2020s
S20-E15,2d animation
S20-E15,torture chamber
S20-E15,marriage proposal
S20-E15,lollipop
S20-E15,credit card declined
S20-E16,reference to the warriors
S20-E16,1930s to 2020s
S20-E16,little person
S20-E16,2d animation
S20-E16,midget
S20-E16,internet dating
S20-E16,dwarf tossing
S20-E16,back from the dead
S20-E17,1930s to 2020s
S20-E17,2d animation
S20-E17,spoof title
S20-E17,over medicate
S20-E17,happy face
S20-E18,1930s to 2020s
S20-E18,sauna
S20-E18,2d animation
S20-E18,westminster abbey london
S20-E18,takedown
S20-E18,shallow
S20-E18,insult
S20-E18,glue sniffing
S20-E18,facebook
S20-E18,wood carving
S20-E18,popularity
S20-E18,popular girl
S20-E18,oscar wilde
S20-E18,implied cunnilingus
S20-E18,fire eating
S20-E18,camera phone
S20-E18,bad parenting
S20-E19,1930s to 2020s
S20-E19,2d animation
S20-E19,teen idol
S20-E19,squalid apartment
S20-E19,murphy bed
S20-E19,keg party
S20-E20,1930s to 2020s
S20-E20,ayn rand
S20-E20,homophobic
S20-E20,reference to william shakespeare
S20-E20,disney spoof
S20-E20,2d animation
S20-E20,tobacco
S20-E20,spanish armada
S20-E20,seven dwarves
S20-E20,pre school
S20-E20,house of cards
S20-E20,snow white
S20-E20,queen elizabeth i
S20-E20,older version of self
S20-E20,reference to shakespeare's macbeth
S20-E20,anthology
S20-E21,1930s to 2020s
S20-E21,food poisoning
S20-E21,2d animation
S20-E21,walled city
S20-E21,norwegian flag
S20-E21,migrant worker
S20-E21,xylophone
S20-E21,xenophobia
S20-E21,vigilante
S20-E21,norwegian
S20-E21,norwegian american
S20-E21,funny accent
S20-E21,barley
S21-E1,1930s to 2020s
S21-E1,movie studio
S21-E1,movie house
S21-E1,throwing a wrench
S21-E1,helicopter crash
S21-E1,helicopter
S21-E1,acting audition
S21-E1,masked superhero
S21-E1,comic book hero
